JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401LOGIST	LOGISTA	2301-11 -000121	20240101	04/12/2023 -AC- LOGISTA - 115038	0,0	96,0	E	20240111	20251112	-96,00	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401LOGIST	LOGISTA	2301-11 -000121	20240101	13/12/2023 -AC- LOGISTA - 115038	0,0	478,81	E	20240111	20251112	-478,81	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401LOGIST	LOGISTA	2301-11 -000121	20240101	26/12/2023 -AC- LOGISTA - 115038	0,0	5877,67	B	20240325	20251112	-5877,67	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401LOGIST	LOGISTA	2301-11 -000121	20240101	28/12/2023 -AC- LOGISTA - 115038	0,0	42255,69	E	20240111	20251112	-42255,69	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401LOGIST	LOGISTA	2301-11 -000121	20240101	28/12/2023 -AC- LOGISTA - 115038	0,0	322,84	F	20240126	20251112	-322,84	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401LOGIST	LOGISTA	2301-11 -000121	20240101	31/12/2023 -AC- LOGISTA - 115038	0,0	458,02	G	20240108	20251112	-458,02	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MARGAR	DOM. MARGAROT & Fils	2301-11 -000121	20240101	27/11/2023 -AC- DOM. MARGAROT & Fils CHQ0111 - 115038	0,0	108,58	H	20240110	20251112	-108,58	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MARTY	ETS MARTY - DICAP	2301-11 -000121	20240101	22/11/2023 -AC- ETS MARTY - DICAP CH112 - 115038	0,0	824,24	I	20240111	20251112	-824,24	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MARTY	ETS MARTY - DICAP	2301-11 -000121	20240101	14/12/2023 -AC- ETS MARTY - DICAP chq0116 - 115038	0,0	423,0	J	20240214	20251112	-423,00	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MARTY	ETS MARTY - DICAP	2301-11 -000121	20240101	14/12/2023 -AC- ETS MARTY - DICAP chq0116 - 115038	0,0	402,68	J	20240214	20251112	-402,68	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MARTY	ETS MARTY - DICAP	2301-11 -000121	20240101	14/12/2023 -AC- ETS MARTY - DICAP chq0117 - 115038	0,0	248,0	K	20240214	20251112	-248,00	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MIDILI	MIDI LIBRE	2301-11 -000121	20240101	24/12/2023 -AC- MIDI LIBRE - 115038	0,0	192,9	L	20240102	20251112	-192,90	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MIDILI	MIDI LIBRE	2301-11 -000121	20240101	31/12/2023 -AC- MIDI LIBRE - 115038	0,0	231,51	M	20240108	20251112	-231,51	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MONTAN	MONTANER PIETRINI	2301-11 -000121	20240101	11/12/2023 -AC- MONTANER PIETRINI - 115038	0,0	271,66	N	20240115	20251112	-271,66	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401MONTAN	MONTANER PIETRINI	2301-11 -000121	20240101	18/12/2023 -AC- MONTANER PIETRINI - 115038	0,0	664,49	N	20240115	20251112	-664,49	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401OCB	OCB DISTRIBUTION	2301-11 -000121	20240101	08/11/2023 -AC- OCB DISTRIBUTION - 115038	0,0	292,5	O	20240131	20251112	-292,50	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401OCB	OCB DISTRIBUTION	2301-11 -000121	20240101	07/12/2023 -AC- OCB DISTRIBUTION - 115038	0,0	217,54	O	20240131	20251112	-217,54	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401SAF	S A F	2301-11 -000121	20240101	20/12/2023 -AC- S A F - 115038	0,0	357,6	P	20240102	20251112	-357,60	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401SAF	S A F	2301-11 -000121	20240101	20/12/2023 -AC- S A F - 115038	0,0	51,64	P	20240102	20251112	-51,64	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401SAF	S A F	2301-11 -000121	20240101	31/12/2023 -AC- S A F - 115038	0,0	195,16	Q	20240110	20251112	-195,16	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401SAF	S A F	2301-11 -000121	20240101	31/12/2023 -AC- S A F - 115038	0,0	59,51	Q	20240110	20251112	-59,51	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401SCUT	SCUTUM	2301-11 -000121	20240101	04/12/2023 -AC- SCUTUM - 115038	0,0	42,6	R	20240208	20251112	-42,60	EUR
AN	Journal des à-nouveaux	1	20240101	401	Fournisseurs	401SED	S E D	2301-11 -000121	20240101	29/12/2023 -AC- S E D - 115038	0,0	845,63	S	20240131	20251112	-845,63	EUR
AN	Journal des à-nouveaux	1	20240101	108	Compte de l'exploitant			2301-11 -000121	20240101	Solde à nouveau - 115038	47922,07	0,0			20251112	47922,07	EUR
AN	Journal des à-nouveaux	1	20240101	131	Subventions d'investissement octroyées (anciennement Subventions d'équipement)			2301-11 -000121	20240101	Solde à nouveau - 115038	0,0	3790,0			20251112	-3790,00	EUR
AN	Journal des à-nouveaux	1	20240101	139	Subventions d'investissement inscrites au compte de résultat			2301-11 -000121	20240101	Solde à nouveau - 115038	2431,92	0,0			20251112	2431,92	EUR
AN	Journal des à-nouveaux	1	20240101	16815	CREDIT DE STOCK TABACS			2301-11 -000121	20240101	Solde à nouveau - 115038	0,0	30340,79			20251112	-30340,79	EUR
AN	Journal des à-nouveaux	1	20240101	207	Fonds commercial			2301-11 -000121	20240101	Solde à nouveau - 115038	35825,52	0,0			20251112	35825,52	EUR
AN	Journal des à-nouveaux	1	20240101	2131	Bâtiments			2301-11 -000121	20240101	Solde à nouveau - 115038	7622,45	0,0			20251112	7622,45	EUR
AN	Journal des à-nouveaux	1	20240101	2135	Installations générales - agencements - aménagements des constructions			2301-11 -000121	20240101	Solde à nouveau - 115038	13032,75	0,0			20251112	13032,75	EUR
AN	Journal des à-nouveaux	1	20240101	215	Installations techniques, matériels et outillages industriels			2301-11 -000121	20240101	Solde à nouveau - 115038	23163,75	0,0			20251112	23163,75	EUR
AN	Journal des à-nouveaux	1	20240101	21810000009	AGENCEMENTS (TVA 20%)			2301-11 -000121	20240101	Solde à nouveau - 115038	38722,07	0,0			20251112	38722,07	EUR
AN	Journal des à-nouveaux	1	20240101	2183	Matériel de bureau et matériel informatique			2301-11 -000121	20240101	Solde à nouveau - 115038	1967,93	0,0			20251112	1967,93	EUR
AN	Journal des à-nouveaux	1	20240101	2184	Mobilier			2301-11 -000121	20240101	Solde à nouveau - 115038	30556,58	0,0			20251112	30556,58	EUR
AN	Journal des à-nouveaux	1	20240101	2718	Autres titres			2301-11 -000121	20240101	Solde à nouveau - 115038	20,0	0,0			20251112	20,00	EUR
AN	Journal des à-nouveaux	1	20240101	28131	AMORT.MURS COMMERCIAUX			2301-11 -000121	20240101	Solde à nouveau - 115038	0,0	7622,45			20251112	-7622,45	EUR
AN	Journal des à-nouveaux	1	20240101	28135	AMORT.AMENAGEMENTS CONSTR			2301-11 -000121	20240101	Solde à nouveau - 115038	0,0	13032,75			20251112	-13032,75	EUR
AN	Journal des à-nouveaux	1	20240101	2815	Installations, matériel et outillage industriels			2301-11 -000121	20240101	Solde à nouveau - 115038	0,0	17506,27			20251112	-17506,27	EUR
AN	Journal des à-nouveaux	1	20240101	28181	AMORT.AGENCEMENTS			2301-11 -000121	20240101	Solde à nouveau - 115038	0,0	34818,41			20251112	-34818,41	EUR
AN	Journal des à-nouveaux	1	20240101	28183	AMORT.MAT.BUREAU ET INFO.			2301-11 -000121	20240101	Solde à nouveau - 115038	0,0	1846,08			20251112	-1846,08	EUR
AN	Journal des à-nouveaux	1	20240101	28184	AMORT.MOBILIER			2301-11 -000121	20240101	Solde à nouveau - 115038	0,0	30556,58			20251112	-30556,58	EUR
AN	Journal des à-nouveaux	1	20240101	370	Stocks de marchandises			2301-11 -000121	20240101	Solde à nouveau - 115038	9205,6	0,0			20251112	9205,60	EUR
AN	Journal des à-nouveaux	1	20240101	4081	Fournisseurs			2301-11 -000121	20240101	01/01/2021 -EI- Ext.FNP AFE SOCIAL 12.2020 - 115038	39,6	0,0			20251112	39,60	EUR
AN	Journal des à-nouveaux	1	20240101	4081	Fournisseurs			2301-11 -000121	20240101	31/12/2020 -EI- FNP AFE SOCIAL 12.2020 - 115038	0,0	39,6			20251112	-39,60	EUR
AN	Journal des à-nouveaux	1	20240101	4081	Fournisseurs			2301-11 -000121	20240101	01/01/2021 -EI- Ext.FNP AGENDA PUBLICITAIRE - 115038	390,0	0,0			20251112	390,00	EUR
AN	Journal des à-nouveaux	1	20240101	4081	Fournisseurs			2301-11 -000121	20240101	31/12/2020 -EI- FNP AGENDA PUBLICITAIRE - 115038	0,0	390,0			20251112	-390,00	EUR
AN	Journal des à-nouveaux	1	20240101	4091	Fournisseurs - Avances et acomptes versés sur commandes			2301-11 -000121	20240101	31/12/2018 -EI- EDF - 115038	857,88	0,0			20251112	857,88	EUR
AN	Journal des à-nouveaux	1	20240101	4091	Fournisseurs - Avances et acomptes versés sur commandes			2301-11 -000121	20240101	01/01/2019 -OD- ext- ENGIE - 115038	0,0	857,88			20251112	-857,88	EUR
AN	Journal des à-nouveaux	1	20240101	421	PERSONNEL - REMUNERATIONS DUES			2301-11 -000121	20240101	31/12/2023 -OD- 00001 - FOUSTER NATHALIE - 115038	0,0	2917,29	T	20240103	20251112	-2917,29	EUR
AN	Journal des à-nouveaux	1	20240101	4282	Dettes provisionnées pour congés à payer			2301-11 -000121	20240101	31/12/2023 -OD- PROVISION CP - DECEMBRE 2023 - 115038	0,0	9851,77			20251112	-9851,77	EUR
AN	Journal des à-nouveaux	1	20240101	431	Sécurité sociale			2301-11 -000121	20240101	31/12/2023 -OD- SALAIRES 12/2023 - 115038	0,0	762,12	U	20240430	20251112	-762,12	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	31/01/2023 -OD- SALAIRES 01/2023 - 115038	0,0	54,8			20251112	-54,80	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	28/02/2023 -OD- SALAIRES 02/2023 - 115038	0,0	54,8			20251112	-54,80	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	31/03/2023 -OD- SALAIRES 03/2023 - 115038	0,0	54,8			20251112	-54,80	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	30/04/2023 -OD- SALAIRES 04/2023 - 115038	0,0	54,8			20251112	-54,80	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	31/05/2023 -OD- SALAIRES 05/2023 - 115038	0,0	54,84			20251112	-54,84	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	30/06/2023 -OD- SALAIRES 06/2023 - 115038	0,0	54,84			20251112	-54,84	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	31/07/2023 -OD- SALAIRES 07/2023 - 115038	0,0	61,94			20251112	-61,94	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	31/08/2023 -OD- SALAIRES 08/2023 - 115038	0,0	55,9			20251112	-55,90	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	30/09/2023 -OD- SALAIRES 09/2023 - 115038	0,0	55,0			20251112	-55,00	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	31/10/2023 -OD- SALAIRES 10/2023 - 115038	0,0	54,84			20251112	-54,84	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	30/11/2023 -OD- SALAIRES 11/2023 - 115038	0,0	54,84			20251112	-54,84	EUR
AN	Journal des à-nouveaux	1	20240101	43702	PREVOYANCE			2301-11 -000121	20240101	31/12/2023 -OD- SALAIRES 12/2023 - 115038	0,0	54,84			20251112	-54,84	EUR
AN	Journal des à-nouveaux	1	20240101	4371	Cotisations Retraite			2301-11 -000121	20240101	31/12/2023 -OD- SALAIRES 12/2023 - 115038	0,0	159,09	V	20240125	20251112	-159,09	EUR
AN	Journal des à-nouveaux	1	20240101	4382	Charges sociales sur congés à payer			2301-11 -000121	20240101	31/12/2023 -OD- PROVISION CP - DECEMBRE 2023 - 115038	0,0	2733,87			20251112	-2733,87	EUR
AN	Journal des à-nouveaux	1	20240101	43821	COTISATION FORMATION			2301-11 -000121	20240101	01/01/2018 -EI- Ext.PROVISION RSI - 115038	197,0	0,0			20251112	197,00	EUR
AN	Journal des à-nouveaux	1	20240101	43821	COTISATION FORMATION			2301-11 -000121	20240101	01/01/2018 -AN- Solde à nouveau - 115038	0,0	196,99			20251112	-196,99	EUR
AN	Journal des à-nouveaux	1	20240101	4386	Autres charges à payer			2301-11 -000121	20240101	31/12/2023 -OD- PRIME INTERESSEMENT - 115038	0,0	5000,0			20251112	-5000,00	EUR
AN	Journal des à-nouveaux	1	20240101	4421	Prélèvements à la source (Impôt sur le revenu)			2301-11 -000121	20240101	31/12/2023 -OD- SALAIRES 12/2023 - 115038	0,0	46,42	W	20241231	20251112	-46,42	EUR
AN	Journal des à-nouveaux	1	20240101	4455	Taxes sur le chiffre d'affaires à décaisser			2301-11 -000121	20240101	20/12/2023 -11- B2B DGFIP DGFIP PEYRO PEYRO 244253 - 115038	1719,0	0,0	X	20240122	20251112	1719,00	EUR
AN	Journal des à-nouveaux	1	20240101	4455	Taxes sur le chiffre d'affaires à décaisser			2301-11 -000121	20240101	30/11/2023 -OD- TVA 11/2023 - 115038	0,0	1719,0	X	20240122	20251112	-1719,00	EUR
AN	Journal des à-nouveaux	1	20240101	4455	Taxes sur le chiffre d'affaires à décaisser			2301-11 -000121	20240101	31/12/2023 -OD- TVA 12/2023 - 115038	0,0	829,0	X	20240122	20251112	-829,00	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	02/01/2023 -11- MARITIMA PRESSE LA MARSEILLAISE - 115038	5,42	0,0	Y	20240605	20251112	5,42	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	06/01/2023 -11- KEYYO PEYRO ALAIN 213008022 PRELE - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	31/01/2023 -11- MARITIMA PRESSE LA MARSEILLAISE - 115038	5,42	0,0	Y	20240605	20251112	5,42	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	07/02/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	07/03/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	05/04/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	06/04/2023 -11- CARTE X6773 CASINOCARBSS741 BER - 115038	8,99	0,0	Y	20240605	20251112	8,99	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	17/04/2023 -11- CARTE X6773 INTERMARCHE MILHAUD - 115038	11,67	0,0	Y	20240605	20251112	11,67	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	10/05/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	07/06/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	05/07/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	08/08/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	06/09/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	06/10/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	07/11/2023 -11- KEYYO - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	06/12/2023 -11- KEYYO PEYRO ALAIN 242853604 PRELE - 115038	0,8	0,0	Y	20240605	20251112	0,80	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	03/01/2023 -AC- TOP OFFICE - 115038	17,83	0,0	Y	20240605	20251112	17,83	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	04/01/2023 -AC- LOGISTA - 115038	20,0	0,0	Y	20240605	20251112	20,00	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	04/01/2023 -AC- LOGISTA - 115038	15,68	0,0	Y	20240605	20251112	15,68	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	04/01/2023 -AC- LOGISTA - 115038	5,07	0,0	Y	20240605	20251112	5,07	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	05/01/2023 -AC- AMAPL CHQ 4593 - 115038	41,33	0,0	Y	20240605	20251112	41,33	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	05/01/2023 -AC- S A F - 115038	48,94	0,0	Y	20240605	20251112	48,94	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	05/01/2023 -AC- SCUTUM - 115038	7,1	0,0	Y	20240605	20251112	7,10	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	05/01/2023 -AC- A F E - 115038	80,7	0,0	Y	20240605	20251112	80,70	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	12/01/2023 -AC- ETS MARTY - DICAP CHQ 4603 - 115038	116,92	0,0	Y	20240605	20251112	116,92	EUR
AN	Journal des à-nouveaux	1	20240101	44566	TVA sur autres biens et services			2301-11 -000121	20240101	13/01/2023 -AC- ORANGE - 115038	16,0	0,0	Y	20240605	20251112	16,00	EUR
