JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
HA	Journal d’achat	33	20240101	44566	TVA sur autres biens et services			T15305370	20240101	FOUSSIER	13,3	0,0			20251118	13,30	EUR
HA	Journal d’achat	34	20240101	401	Fournisseurs	401MOUTON	MOUTON CARRELAGE	on01nn75	20240101	**MOUTON CARRELAGE	0,0	1594,25	P	20240102	20251118	-1594,25	EUR
HA	Journal d’achat	34	20240101	6011	ACHATS STOCKES			on01nn75	20240101	**MOUTON CARRELAGE	1328,54	0,0			20251118	1328,54	EUR
HA	Journal d’achat	34	20240101	44566	TVA sur autres biens et services			on01nn75	20240101	**MOUTON CARRELAGE	265,71	0,0			20251118	265,71	EUR
HA	Journal d’achat	35	20240101	401	Fournisseurs	401MOUTON	MOUTON CARRELAGE	FA031251	20240101	MOUTON CARRELAGE	0,0	30,89	H	20240131	20251118	-30,89	EUR
HA	Journal d’achat	35	20240101	6011	ACHATS STOCKES			FA031251	20240101	MOUTON CARRELAGE	25,74	0,0			20251118	25,74	EUR
HA	Journal d’achat	35	20240101	44566	TVA sur autres biens et services			FA031251	20240101	MOUTON CARRELAGE	5,15	0,0			20251118	5,15	EUR
HA	Journal d’achat	36	20240101	401	Fournisseurs	401ESPACE	ESPACE PEINTURE	FC38251	20240101	ESPACE PEINTURE	0,0	231,44	Q	20240306	20251118	-231,44	EUR
HA	Journal d’achat	36	20240101	6011	ACHATS STOCKES			FC38251	20240101	ESPACE PEINTURE	192,87	0,0			20251118	192,87	EUR
HA	Journal d’achat	36	20240101	44566	TVA sur autres biens et services			FC38251	20240101	ESPACE PEINTURE	38,57	0,0			20251118	38,57	EUR
HA	Journal d’achat	37	20240101	401	Fournisseurs	401HILTI	HILTI	4103508868	20240101	HILTI	0,0	173,58	R	20240124	20251118	-173,58	EUR
HA	Journal d’achat	37	20240101	6063	Fournitures d'entretien et de petit équipement			4103508868	20240101	HILTI	144,65	0,0			20251118	144,65	EUR
HA	Journal d’achat	37	20240101	44566	TVA sur autres biens et services			4103508868	20240101	HILTI	28,93	0,0			20251118	28,93	EUR
HA	Journal d’achat	38	20240101	401	Fournisseurs	401FIC	FIC	2482578	20240101	FIC	0,0	350,68	S	20240229	20251118	-350,68	EUR
HA	Journal d’achat	38	20240101	6011	ACHATS STOCKES			2482578	20240101	FIC	292,23	0,0			20251118	292,23	EUR
HA	Journal d’achat	38	20240101	44566	TVA sur autres biens et services			2482578	20240101	FIC	58,45	0,0			20251118	58,45	EUR
HA	Journal d’achat	39	20240101	401	Fournisseurs	401KILOUTOU	KILOUTOU	32630505	20240101	KILOUTOU	0,0	39,69	B	20240809	20251118	-39,69	EUR
HA	Journal d’achat	39	20240101	6135	LOCATIONS BENNE ET MATERIEL DIVERS			32630505	20240101	KILOUTOU	33,07	0,0			20251118	33,07	EUR
HA	Journal d’achat	39	20240101	44566	TVA sur autres biens et services			32630505	20240101	KILOUTOU	6,62	0,0			20251118	6,62	EUR
AN	Journal des à-nouveaux	40	20240101	486	Charges constatées d'avance			2012-RCCA-000001	20240101	31/12/2020 -EI- CCA - SAUVE SOURIS MAINTENANCE - 13768	520,0	0,0			20251118	520,00	EUR
AN	Journal des à-nouveaux	40	20240101	486	Charges constatées d'avance			2012-RCCA-000001	20240101	01/01/2022 -EI- Ext.CCA - SAUVE SOURIS MAINTENANCE - 13768	0,0	520,0			20251118	-520,00	EUR
AN	Journal des à-nouveaux	40	20240101	486	Charges constatées d'avance			2012-RCCA-000001	20240101	31/12/2021 -EI- CCA - SAUVE SOURIS MAINTENANCE - 13768	520,0	0,0			20251118	520,00	EUR
AN	Journal des à-nouveaux	40	20240101	486	Charges constatées d'avance			2012-RCCA-000001	20240101	31/12/2022 -EI- CCA - SAUVE SOURIS MAINTENANCE - 13768	520,0	0,0			20251118	520,00	EUR
AN	Journal des à-nouveaux	40	20240101	486	Charges constatées d'avance			2012-RCCA-000001	20240101	01/01/2023 -EI- Ext.CCA - SAUVE SOURIS MAINTENANCE - 13768	0,0	520,0			20251118	-520,00	EUR
AN	Journal des à-nouveaux	40	20240101	5121001	Autre - BPS			2012-RCCA-000001	20240101	Solde à nouveau - 13768	0,0	10019,59			20251118	-10019,59	EUR
AN	Journal des à-nouveaux	40	20240101	120	Résultat de l'exercice			2012-RCCA-000001	20240101	Report à nouveau - 13768	0,0	41474,6			20251118	-41474,60	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411AILES	LES AILES MONTPELLIERAINES	2012-RCCA-000001	20240101	23/08/2023 -BQ- VIR ASS AEROCLUB LES AILES ACOMPTE - 13768	0,0	5805,0	T	20240101	20251118	-5805,00	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411AILES	LES AILES MONTPELLIERAINES	2012-RCCA-000001	20240101	16/10/2023 -BQ- VIR SEPA ASS AEROCLUB LES AILES FA - 13768	0,0	13546,2	T	20240101	20251118	-13546,20	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411AILES	LES AILES MONTPELLIERAINES	2012-RCCA-000001	20240101	08/09/2023 -VE- Facture N° FA00374 Client Associat - 13768	12038,4	0,0	T	20240101	20251118	12038,40	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411AILES	LES AILES MONTPELLIERAINES	2012-RCCA-000001	20240101	08/09/2023 -VE- Facture N° FA00374 Client Associat - 13768	633,6	0,0	T	20240101	20251118	633,60	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411AILES	LES AILES MONTPELLIERAINES	2012-RCCA-000001	20240101	08/09/2023 -VE- Facture N° FA00375 Client Associat - 13768	6345,24	0,0	T	20240101	20251118	6345,24	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411AILES	LES AILES MONTPELLIERAINES	2012-RCCA-000001	20240101	08/09/2023 -VE- Facture N° FA00375 Client Associat - 13768	333,96	0,0	T	20240101	20251118	333,96	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411BERRY	BERRY	2012-RCCA-000001	20240101	16/02/2022 -BQ- VIR SASU DES AVANT MONTS SASU DES - 13768	0,0	582,0	U	20240101	20251118	-582,00	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411BERRY	BERRY	2012-RCCA-000001	20240101	03/09/2021 -VE- Facture N° FA00273 Client Monsieur - 13768	552,9	0,0	U	20240101	20251118	552,90	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411BERRY	BERRY	2012-RCCA-000001	20240101	03/09/2021 -VE- Facture N° FA00273 Client Monsieur - 13768	29,1	0,0	U	20240101	20251118	29,10	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	05/09/2023 -BQ- EURO VIR CARAYON MENUISERIE - 13768	0,0	13249,5	V	20240101	20251118	-13249,50	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	24/06/2023 -VE- Facture N° FA00358 Client Entrepri - 13768	3812,35	0,0	V	20240101	20251118	3812,35	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	24/06/2023 -VE- Facture N° FA00358 Client Entrepri - 13768	200,65	0,0	V	20240101	20251118	200,65	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	04/07/2023 -VE- Facture N° FA00365 Client Entrepri - 13768	11291,7	0,0	V	20240101	20251118	11291,70	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	04/07/2023 -VE- Facture N° FA00365 Client Entrepri - 13768	594,3	0,0	V	20240101	20251118	594,30	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	07/07/2023 -VE- Facture N° FA00366 Client Entrepri - 13768	1941,04	0,0	V	20240101	20251118	1941,04	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	07/07/2023 -VE- Facture N° FA00366 Client Entrepri - 13768	102,16	0,0	V	20240101	20251118	102,16	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	04/08/2023 -VE- Avoir N° AV00043 Client Entreprise - 13768	0,0	2043,2	V	20240101	20251118	-2043,20	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	29/08/2023 -VE- Avoir N° AV00044 Client Entreprise - 13768	0,0	1981,0	V	20240101	20251118	-1981,00	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CARAYON	CARAYON MENUISERIE	2012-RCCA-000001	20240101	29/08/2023 -VE- Avoir N° AV00045 Client Entreprise - 13768	0,0	668,5	V	20240101	20251118	-668,50	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	13/01/2023 -BQ- EURO VIR ASS REGION. ENTRAIDE/LA C - 13768	0,0	41652,42			20251118	-41652,42	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	08/02/2023 -BQ- EURO VIR ASSOC. REGION. ENTRAID/LA - 13768	0,0	21796,83			20251118	-21796,83	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	10/03/2023 -BQ- ASSOC. REGION. ENTRAID FA00341+342 - 13768	0,0	50776,17			20251118	-50776,17	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	03/04/2023 -BQ- EURO VIR LA CEZARENQUE FOYER REG F - 13768	0,0	21567,95			20251118	-21567,95	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	03/04/2023 -BQ- EURO VIR LA CEZARENQUE FOYER REG F - 13768	0,0	26535,92			20251118	-26535,92	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	19/05/2023 -BQ- EURO VIR ASSOC. REGION. LA CEZAREN - 13768	0,0	18466,88			20251118	-18466,88	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	19/05/2023 -BQ- EURO VIR ASSOC. REGION. LA CEZAREN - 13768	0,0	8429,99			20251118	-8429,99	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	19/05/2023 -BQ- EURO VIR ASSOC. REGION. LA CEZAREN - 13768	0,0	9584,78			20251118	-9584,78	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	19/05/2023 -BQ- EURO VIR ASSOC. REGION. LA CEZAREN - 13768	0,0	6547,6			20251118	-6547,60	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	19/05/2023 -BQ- EURO VIR ASSOC. REGION. LA CEZAREN - 13768	0,0	2500,0			20251118	-2500,00	EUR
AN	Journal des à-nouveaux	40	20240101	411	Clients	411CEZARE	CEZARE	2012-RCCA-000001	20240101	05/07/2023 -BQ- EURO VIR ASSOC. REGION. ENTRAID AV - 13768	5340,0	0,0			20251118	5340,00	EUR
