JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AN	Journal des à-nouveaux	3	20240101	401	Fournisseurs	401SAF	S A F	0B5549Z	20240101	14/12/2023 -AC- S A F - 162371	0,0	51,96	F	20240102	20251124	-51,96	EUR
AN	Journal des à-nouveaux	3	20240101	108	Compte de l'exploitant			0B5549Z	20240101	Solde à nouveau - 162371	0,0	133230,0			20251124	-133230,00	EUR
AN	Journal des à-nouveaux	3	20240101	207	Fonds commercial			0B5549Z	20240101	Solde à nouveau - 162371	131400,0	0,0			20251124	131400,00	EUR
AN	Journal des à-nouveaux	3	20240101	215	Installations techniques, matériels et outillages industriels			0B5549Z	20240101	Solde à nouveau - 162371	12952,0	0,0			20251124	12952,00	EUR
AN	Journal des à-nouveaux	3	20240101	275	Dépôts et cautionnements versés			0B5549Z	20240101	Solde à nouveau - 162371	150,0	0,0			20251124	150,00	EUR
AN	Journal des à-nouveaux	3	20240101	2815	Installations, matériel et outillage industriels			0B5549Z	20240101	Solde à nouveau - 162371	0,0	11536,9			20251124	-11536,90	EUR
AN	Journal des à-nouveaux	3	20240101	370	Stocks de marchandises			0B5549Z	20240101	Solde à nouveau - 162371	515,61	0,0			20251124	515,61	EUR
AN	Journal des à-nouveaux	3	20240101	3701	STOCK TABLETTERIE			0B5549Z	20240101	Solde à nouveau - 162371	2973,43	0,0			20251124	2973,43	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	18/01/2023 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	20/02/2023 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	20/03/2023 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	18/04/2023 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	19/05/2023 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	19/06/2023 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	18/07/2023 -11- PRLV SEPA URSSAF DE LANGUEDOC R - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	19/04/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	18/05/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	20/06/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	18/07/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	18/08/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	19/09/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	18/10/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	18/11/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	19/12/2022 -11- PRLV SEPA URSSAF DE LANGUEDOC R UR - 162371	217,25	0,0			20251124	217,25	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	31/12/2021 -OD- DETTES urssaf - 162371	0,0	5214,0			20251124	-5214,00	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	01/01/2021 -EI- Ext.ECH NN PRELEVE 2020 - 162371	7760,0	0,0			20251124	7760,00	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	01/01/2021 -AN- Solde à nouveau - 162371	0,0	7760,0			20251124	-7760,00	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	31/12/2022 -EI- PROVISION RSI - 162371	0,0	2590,0			20251124	-2590,00	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	31/12/2022 -EI- PROVISION RSI - 162371	0,0	1313,0			20251124	-1313,00	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	01/01/2023 -EI- Ext.PROVISION RSI - 162371	2590,0	0,0			20251124	2590,00	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	01/01/2023 -EI- Ext.PROVISION RSI - 162371	1313,0	0,0			20251124	1313,00	EUR
AN	Journal des à-nouveaux	3	20240101	4386	Autres charges à payer			0B5549Z	20240101	31/12/2023 -OD- EXT PROVISION - 162371	1738,0	0,0			20251124	1738,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	04/05/2023 -11- PRLV INT ETS DGFIP TVA1-052023-351 - 162371	3613,0	0,0			20251124	3613,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	19/07/2023 -11- PRLV INT ETS DGFIP TVA1-072023-351 - 162371	3549,0	0,0			20251124	3549,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	21/12/2023 -11- PRLV INT ETS DGFIP TVA1-122023-351 - 162371	2581,0	0,0			20251124	2581,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	21/07/2021 -11- PRLV INT ETS DGFIP TVA1-072021 - 162371	1443,0	0,0			20251124	1443,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	22/12/2021 -11- PRLV INT ETS DGFIP - 162371	1049,0	0,0			20251124	1049,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	20/07/2022 -11- PRLV INT ETS DGFIP - 162371	1569,0	0,0			20251124	1569,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	21/12/2022 -11- PRLV INT ETS DGFIP TVA1-122022-351 - 162371	1141,0	0,0			20251124	1141,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	31/12/2021 -OD- TVA 12/2021 - 162371	0,0	2492,0			20251124	-2492,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	31/12/2022 -OD- TVA 12/2022 - 162371	0,0	2710,0			20251124	-2710,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	31/12/2022 -OD- TVA 12/2022 - 162371	0,0	3613,0			20251124	-3613,00	EUR
AN	Journal des à-nouveaux	3	20240101	44551	TVA à décaisser			0B5549Z	20240101	31/12/2023 -OD- TVA 12/2023 - 162371	0,0	6130,0			20251124	-6130,00	EUR
AN	Journal des à-nouveaux	3	20240101	44562	TVA sur immobilisations			0B5549Z	20240101	31/12/2022 -OD- TVA 12/2022 - 162371	0,0	129,8	G	20240101	20251124	-129,80	EUR
AN	Journal des à-nouveaux	3	20240101	44562	TVA sur immobilisations			0B5549Z	20240101	20/06/2022 -AC- RETIF CHQ 641 - 162371	129,8	0,0	G	20240101	20251124	129,80	EUR
AN	Journal des à-nouveaux	3	20240101	44567	Crédit de TVA à reporter			0B5549Z	20240101	31/12/2023 -OD- TVA 12/2023 - 162371	177,0	0,0	H	20241231	20251124	177,00	EUR
AN	Journal des à-nouveaux	3	20240101	44583	Remboursement de taxes sur le chiffre d'affaires demandé			0B5549Z	20240101	01/01/2021 -AN- Solde à nouveau - 162371	4877,0	0,0			20251124	4877,00	EUR
AN	Journal des à-nouveaux	3	20240101	44583	Remboursement de taxes sur le chiffre d'affaires demandé			0B5549Z	20240101	02/03/2021 -11- EURO VIR SIE NIMES EST - 162371	0,0	4877,0			20251124	-4877,00	EUR
AN	Journal des à-nouveaux	3	20240101	4615	B&S. AVEC MIDI LIBRE			0B5549Z	20240101	Solde à nouveau - 162371	177,58	0,0			20251124	177,58	EUR
AN	Journal des à-nouveaux	3	20240101	4616	BIEN RECU EN CONSIG.TABAC			0B5549Z	20240101	Solde à nouveau - 162371	25092,35	0,0			20251124	25092,35	EUR
AN	Journal des à-nouveaux	3	20240101	467	Divers comptes débiteurs et produits à recevoir (anciennement Autres comptes débiteurs ou créditeurs)	4672	JEUX LOTERIE	0B5549Z	20240101	Solde à nouveau - 162371	2437,55	0,0			20251124	2437,55	EUR
AN	Journal des à-nouveaux	3	20240101	4687	PRODUITS A RECEVOIR			0B5549Z	20240101	01/01/2020 -EI- Ext.PICK UP 11.2019 - 162371	0,0	51,13			20251124	-51,13	EUR
AN	Journal des à-nouveaux	3	20240101	4687	PRODUITS A RECEVOIR			0B5549Z	20240101	01/01/2020 -EI- Ext.PICK UP 12.2019 - 162371	0,0	58,78			20251124	-58,78	EUR
AN	Journal des à-nouveaux	3	20240101	4687	PRODUITS A RECEVOIR			0B5549Z	20240101	31/12/2019 -EI- PICK UP 11.2019 - 162371	51,13	0,0			20251124	51,13	EUR
AN	Journal des à-nouveaux	3	20240101	4687	PRODUITS A RECEVOIR			0B5549Z	20240101	31/12/2019 -EI- PICK UP 12.2019 - 162371	58,78	0,0			20251124	58,78	EUR
AN	Journal des à-nouveaux	3	20240101	4687	PRODUITS A RECEVOIR			0B5549Z	20240101	01/01/2021 -EI- Ext.AIDE DECEMBRE - 162371	0,0	6167,0			20251124	-6167,00	EUR
AN	Journal des à-nouveaux	3	20240101	4687	PRODUITS A RECEVOIR			0B5549Z	20240101	01/01/2021 -EI- Ext.SUBVENTION SECURITE - 162371	0,0	2980,0			20251124	-2980,00	EUR
AN	Journal des à-nouveaux	3	20240101	4687	PRODUITS A RECEVOIR			0B5549Z	20240101	31/12/2020 -EI- AIDE DECEMBRE - 162371	6167,0	0,0			20251124	6167,00	EUR
AN	Journal des à-nouveaux	3	20240101	4687	PRODUITS A RECEVOIR			0B5549Z	20240101	31/12/2020 -EI- SUBVENTION SECURITE - 162371	2980,0	0,0			20251124	2980,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2018 -EI- Ext.DELTA SECURITE - 162371	0,0	273,0			20251124	-273,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2018 -AN- Solde à nouveau - 162371	273,0	0,0			20251124	273,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2019 -EI- Ext.PROVISIN RSI - 162371	0,0	4161,0			20251124	-4161,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2018 -EI- PROVISIN RSI - 162371	4161,0	0,0			20251124	4161,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2020 -EI- Ext.PROVISION RSI - 162371	0,0	1052,0			20251124	-1052,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2019 -EI- PROVISION RSI - 162371	1052,0	0,0			20251124	1052,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2020 -EI- Ext.CCA - DELTA SECU TELESURVEILLA - 162371	0,0	129,05			20251124	-129,05	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2020 -EI- Ext.CCA DELTA SECURITE MAINTENANCE - 162371	0,0	124,06			20251124	-124,06	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2019 -EI- CCA - DELTA SECU TELESURVEILLANCE - 162371	129,05	0,0			20251124	129,05	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2019 -EI- CCA DELTA SECURITE MAINTENANCE20.0 - 162371	124,06	0,0			20251124	124,06	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2021 -EI- Ext.PROVISION RSI - 162371	0,0	6056,0			20251124	-6056,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2020 -EI- PROVISION RSI - 162371	6056,0	0,0			20251124	6056,00	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2021 -EI- Ext.CCA - DELTA SECU TELESURVEILLA - 162371	0,0	132,55			20251124	-132,55	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2021 -EI- Ext.CCA DELTA SECURITE MAINTENANCE - 162371	0,0	127,42			20251124	-127,42	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2020 -EI- CCA - DELTA SECU TELESURVEILLANCE - 162371	132,55	0,0			20251124	132,55	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2020 -EI- CCA DELTA SECURITE MAINTENANCE20.0 - 162371	127,42	0,0			20251124	127,42	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2022 -EI- Ext.CCA - DELTA MAINTENANCE - 162371	0,0	309,95			20251124	-309,95	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2022 -EI- Ext.CCA - DELTA TELESURVEILLANCE - 162371	0,0	232,46			20251124	-232,46	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2021 -EI- CCA - DELTA MAINTENANCE - 162371	309,95	0,0			20251124	309,95	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2021 -EI- CCA - DELTA TELESURVEILLANCE - 162371	232,46	0,0			20251124	232,46	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2022 -EI- CCA - DELTA MAINTENANCE - 162371	354,14	0,0			20251124	354,14	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2022 -EI- CCA - DELTA SECU TELESURVEILLANCE - 162371	260,7	0,0			20251124	260,70	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2023 -EI- Ext.CCA - DELTA MAINTENANCE - 162371	0,0	354,14			20251124	-354,14	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	01/01/2023 -EI- Ext.CCA - DELTA SECU TELESURVEILLA - 162371	0,0	260,7			20251124	-260,70	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2023 -EI- CCA - DELTA SECU TELESURVEILLANCE - 162371	265,82	0,0			20251124	265,82	EUR
AN	Journal des à-nouveaux	3	20240101	486	Charges constatées d'avance			0B5549Z	20240101	31/12/2023 -EI- CCA DELTA SECURITE MAINTENANCE - 162371	363,76	0,0			20251124	363,76	EUR
AN	Journal des à-nouveaux	3	20240101	5121001	Autre - B.P.S.			0B5549Z	20240101	Solde à nouveau - 162371	2674,21	0,0			20251124	2674,21	EUR
AN	Journal des à-nouveaux	3	20240101	5121002	Autre - BANQUE POPULAIRE DU SUD (LOTO)			0B5549Z	20240101	Solde à nouveau - 162371	0,19	0,0			20251124	0,19	EUR
AN	Journal des à-nouveaux	3	20240101	531	Caisse siège social			0B5549Z	20240101	Solde à nouveau - 162371	19341,28	0,0			20251124	19341,28	EUR
AN	Journal des à-nouveaux	3	20240101	120	Résultat de l'exercice			0B5549Z	20240101	Report à nouveau - 162371	0,0	52395,63			20251124	-52395,63	EUR
HA	Journal d’achat	4	20240101	401	Fournisseurs	401LOTO	LOTO	04D2104342024002	20240101	LOTO	0,0	6061,58	I	20240131	20251124	-6061,58	EUR
HA	Journal d’achat	4	20240101	467	Divers comptes débiteurs et produits à recevoir (anciennement Autres comptes débiteurs ou créditeurs)	4673	B&S AVEC LOTO	04D2104342024002	20240101	LOTO	12875,4	0,0			20251124	12875,40	EUR
HA	Journal d’achat	4	20240101	7067370003	COMMISSION LOTO (Pas de TVA)			04D2104342024002	20240101	LOTO	0,0	619,77			20251124	-619,77	EUR
HA	Journal d’achat	4	20240101	467	Divers comptes débiteurs et produits à recevoir (anciennement Autres comptes débiteurs ou créditeurs)	4673	B&S AVEC LOTO	04D2104342024002	20240101	LOTO	0,0	6194,05			20251124	-6194,05	EUR
HA	Journal d’achat	5	20240101	401	Fournisseurs	401JEUX	JEUX LOTERIE	04D2104342024001	20240101	JEUX LOTERIE	0,0	414,2	J	20240131	20251124	-414,20	EUR
HA	Journal d’achat	5	20240101	7067330003	COMMISSIONS JEUX LOTERIE (Pas de TVA)			04D2104342024001	20240101	JEUX LOTERIE	0,0	126,8			20251124	-126,80	EUR
HA	Journal d’achat	5	20240101	467	Divers comptes débiteurs et produits à recevoir (anciennement Autres comptes débiteurs ou créditeurs)	4672	JEUX LOTERIE	04D2104342024001	20240101	JEUX LOTERIE	2400,0	0,0			20251124	2400,00	EUR
HA	Journal d’achat	5	20240101	467	Divers comptes débiteurs et produits à recevoir (anciennement Autres comptes débiteurs ou créditeurs)	4672	JEUX LOTERIE	04D2104342024001	20240101	JEUX LOTERIE	0,0	1859,0			20251124	-1859,00	EUR
12	12	6	20240101	108	Compte de l'exploitant			2401-12 -000001	20240101	ACHAT VU PEUGEOT PARTNER	0,0	9000,0			20251124	-9000,00	EUR
12	12	6	20240101	2182	Matériel de transport			2401-12 -000001	20240101	ACHAT VU PEUGEOT PARTNER	9000,0	0,0			20251124	9000,00	EUR
OD	Journal des opérations diverses	7	20240101	120	Résultat de l'exercice			2312-RTVA-000030	20240101	AFFECTATION RESULTAT	52395,63	0,0			20251124	52395,63	EUR
OD	Journal des opérations diverses	7	20240101	108	Compte de l'exploitant			2312-RTVA-000030	20240101	AFFECTATION RESULTAT	0,0	52395,63			20251124	-52395,63	EUR
11	11	8	20240102	5801	CLIENTS-CHEQUES			9445459	20240102	REM CHQ DE 3	0,0	105,0	K	20240831	20251124	-105,00	EUR
11	11	8	20240102	5121001	Autre - B.P.S.			9445459	20240102	REM CHQ DE 3	105,0	0,0			20251124	105,00	EUR
BQ	BQ	9	20240102	580	Virements internes			2401-BQ -000001	20240102	VIR LARDET	0,0	6475,7	L	20240402	20251124	-6475,70	EUR
BQ	BQ	9	20240102	5121002	Autre - BANQUE POPULAIRE DU SUD (LOTO)			2401-BQ -000001	20240102	VIR LARDET	6475,7	0,0			20251124	6475,70	EUR
11	11	10	20240102	580	Virements internes			4436357	20240102	VIR FDJ	6475,7	0,0	L	20240402	20251124	6475,70	EUR
11	11	10	20240102	5121001	Autre - B.P.S.			4436357	20240102	VIR FDJ	0,0	6475,7			20251124	-6475,70	EUR
11	11	11	20240102	6680000003	COMMISSIONS CARTES BLEUES (Pas de TVA)			0940613	20240102	COM CIONS CB 5370733012 - NB0014/188613	1,94	0,0			20251124	1,94	EUR
11	11	11	20240102	5121001	Autre - B.P.S.			0940613	20240102	COM CIONS CB 5370733012 - NB0014/188613	0,0	1,94			20251124	-1,94	EUR
11	11	12	20240102	6680000003	COMMISSIONS CARTES BLEUES (Pas de TVA)			0938641	20240102	COM CIONS CB 5370733012 - NB0010/156641	1,52	0,0			20251124	1,52	EUR
11	11	12	20240102	5121001	Autre - B.P.S.			0938641	20240102	COM CIONS CB 5370733012 - NB0010/156641	0,0	1,52			20251124	-1,52	EUR
HA	Journal d’achat	13	20240102	401	Fournisseurs	401VIN	LES GRANDS VINS DE PAZAC	24000003	20240102	LES GRANDS VINS DE PAZAC cb perso	0,0	85,5	M	20241231	20251124	-85,50	EUR
HA	Journal d’achat	13	20240102	6071000009	ACHATS BAR 20% (TVA 20%)			24000003	20240102	LES GRANDS VINS DE PAZAC cb perso	71,25	0,0			20251124	71,25	EUR
HA	Journal d’achat	13	20240102	44566	TVA sur autres biens et services			24000003	20240102	LES GRANDS VINS DE PAZAC cb perso	14,25	0,0	N	20241231	20251124	14,25	EUR
